match,opponent,repetition,round,jev_action,opponent_action,jev_points,opponent_points,jev_total,opponent_total,initial_move,jev_action_source,opponent_action_source
155,random,20,6,D,D,1,1,14,4,free,model,scripted
155,random,20,7,D,D,1,1,15,5,free,model,scripted
155,random,20,8,D,D,1,1,16,6,free,model,scripted
155,random,20,9,D,C,5,0,21,6,free,model,scripted
155,random,20,10,D,C,5,0,26,6,free,model,scripted
155,random,20,11,D,C,5,0,31,6,free,model,scripted
155,random,20,12,D,C,5,0,36,6,free,model,scripted
155,random,20,13,D,D,1,1,37,7,free,model,scripted
155,random,20,14,D,C,5,0,42,7,free,model,scripted
155,random,20,15,D,C,5,0,47,7,free,model,scripted
155,random,20,16,D,D,1,1,48,8,free,model,scripted
155,random,20,17,D,C,5,0,53,8,free,model,scripted
155,random,20,18,D,C,5,0,58,8,free,model,scripted
155,random,20,19,D,D,1,1,59,9,free,model,scripted
155,random,20,20,D,D,1,1,60,10,free,model,scripted
156,tit_for_tat,20,1,C,C,3,3,3,3,free,model,scripted
156,tit_for_tat,20,2,C,C,3,3,6,6,free,model,scripted
156,tit_for_tat,20,3,C,C,3,3,9,9,free,model,scripted
156,tit_for_tat,20,4,C,C,3,3,12,12,free,model,scripted
156,tit_for_tat,20,5,C,C,3,3,15,15,free,model,scripted
156,tit_for_tat,20,6,C,C,3,3,18,18,free,model,scripted
156,tit_for_tat,20,7,C,C,3,3,21,21,free,model,scripted
156,tit_for_tat,20,8,C,C,3,3,24,24,free,model,scripted
156,tit_for_tat,20,9,C,C,3,3,27,27,free,model,scripted
156,tit_for_tat,20,10,C,C,3,3,30,30,free,model,scripted
156,tit_for_tat,20,11,C,C,3,3,33,33,free,model,scripted
156,tit_for_tat,20,12,C,C,3,3,36,36,free,model,scripted
156,tit_for_tat,20,13,C,C,3,3,39,39,free,model,scripted
156,tit_for_tat,20,14,C,C,3,3,42,42,free,model,scripted
156,tit_for_tat,20,15,C,C,3,3,45,45,free,model,scripted
156,tit_for_tat,20,16,C,C,3,3,48,48,free,model,scripted
156,tit_for_tat,20,17,C,C,3,3,51,51,free,model,scripted
156,tit_for_tat,20,18,C,C,3,3,54,54,free,model,scripted
156,tit_for_tat,20,19,C,C,3,3,57,57,free,model,scripted
156,tit_for_tat,20,20,C,C,3,3,60,60,free,model,scripted
157,tit_for_two_tats,20,1,C,C,3,3,3,3,free,model,scripted
157,tit_for_two_tats,20,2,C,C,3,3,6,6,free,model,scripted
157,tit_for_two_tats,20,3,C,C,3,3,9,9,free,model,scripted
157,tit_for_two_tats,20,4,C,C,3,3,12,12,free,model,scripted
157,tit_for_two_tats,20,5,C,C,3,3,15,15,free,model,scripted
157,tit_for_two_tats,20,6,C,C,3,3,18,18,free,model,scripted
157,tit_for_two_tats,20,7,C,C,3,3,21,21,free,model,scripted
157,tit_for_two_tats,20,8,C,C,3,3,24,24,free,model,scripted
157,tit_for_two_tats,20,9,C,C,3,3,27,27,free,model,scripted
157,tit_for_two_tats,20,10,C,C,3,3,30,30,free,model,scripted
157,tit_for_two_tats,20,11,C,C,3,3,33,33,free,model,scripted
157,tit_for_two_tats,20,12,C,C,3,3,36,36,free,model,scripted
157,tit_for_two_tats,20,13,C,C,3,3,39,39,free,model,scripted
157,tit_for_two_tats,20,14,C,C,3,3,42,42,free,model,scripted
157,tit_for_two_tats,20,15,C,C,3,3,45,45,free,model,scripted
157,tit_for_two_tats,20,16,C,C,3,3,48,48,free,model,scripted
157,tit_for_two_tats,20,17,C,C,3,3,51,51,free,model,scripted
157,tit_for_two_tats,20,18,C,C,3,3,54,54,free,model,scripted
157,tit_for_two_tats,20,19,C,C,3,3,57,57,free,model,scripted
157,tit_for_two_tats,20,20,C,C,3,3,60,60,free,model,scripted
158,grim,20,1,D,C,5,0,5,0,free,model,scripted
158,grim,20,2,D,D,1,1,6,1,free,model,scripted
158,grim,20,3,D,D,1,1,7,2,free,model,scripted
158,grim,20,4,D,D,1,1,8,3,free,model,scripted
158,grim,20,5,D,D,1,1,9,4,free,model,scripted
158,grim,20,6,D,D,1,1,10,5,free,model,scripted
158,grim,20,7,D,D,1,1,11,6,free,model,scripted
158,grim,20,8,D,D,1,1,12,7,free,model,scripted
158,grim,20,9,D,D,1,1,13,8,free,model,scripted
158,grim,20,10,D,D,1,1,14,9,free,model,scripted
158,grim,20,11,D,D,1,1,15,10,free,model,scripted
158,grim,20,12,D,D,1,1,16,11,free,model,scripted
158,grim,20,13,D,D,1,1,17,12,free,model,scripted
158,grim,20,14,D,D,1,1,18,13,free,model,scripted
158,grim,20,15,D,D,1,1,19,14,free,model,scripted
158,grim,20,16,D,D,1,1,20,15,free,model,scripted
158,grim,20,17,D,D,1,1,21,16,free,model,scripted
158,grim,20,18,D,D,1,1,22,17,free,model,scripted
158,grim,20,19,D,D,1,1,23,18,free,model,scripted
158,grim,20,20,D,D,1,1,24,19,free,model,scripted
159,pavlov,20,1,C,C,3,3,3,3,free,model,scripted
159,pavlov,20,2,C,C,3,3,6,6,free,model,scripted
159,pavlov,20,3,C,C,3,3,9,9,free,model,scripted
159,pavlov,20,4,C,C,3,3,12,12,free,model,scripted
159,pavlov,20,5,C,C,3,3,15,15,free,model,scripted
159,pavlov,20,6,C,C,3,3,18,18,free,model,scripted
159,pavlov,20,7,C,C,3,3,21,21,free,model,scripted
159,pavlov,20,8,C,C,3,3,24,24,free,model,scripted
159,pavlov,20,9,C,C,3,3,27,27,free,model,scripted
159,pavlov,20,10,C,C,3,3,30,30,free,model,scripted
159,pavlov,20,11,C,C,3,3,33,33,free,model,scripted
159,pavlov,20,12,C,C,3,3,36,36,free,model,scripted
159,pavlov,20,13,C,C,3,3,39,39,free,model,scripted
159,pavlov,20,14,C,C,3,3,42,42,free,model,scripted
159,pavlov,20,15,C,C,3,3,45,45,free,model,scripted
159,pavlov,20,16,C,C,3,3,48,48,free,model,scripted
159,pavlov,20,17,C,C,3,3,51,51,free,model,scripted
159,pavlov,20,18,C,C,3,3,54,54,free,model,scripted
159,pavlov,20,19,C,C,3,3,57,57,free,model,scripted
159,pavlov,20,20,C,C,3,3,60,60,free,model,scripted
160,another_jev,20,1,D,C,5,0,5,0,free,model,model
160,another_jev,20,2,D,D,1,1,6,1,free,model,model
160,another_jev,20,3,D,D,1,1,7,2,free,model,model
160,another_jev,20,4,D,D,1,1,8,3,free,model,model
160,another_jev,20,5,D,D,1,1,9,4,free,model,model
160,another_jev,20,6,D,D,1,1,10,5,free,model,model
160,another_jev,20,7,D,D,1,1,11,6,free,model,model
160,another_jev,20,8,D,D,1,1,12,7,free,model,model
160,another_jev,20,9,D,D,1,1,13,8,free,model,model
160,another_jev,20,10,D,D,1,1,14,9,free,model,model
160,another_jev,20,11,D,D,1,1,15,10,free,model,model
160,another_jev,20,12,D,D,1,1,16,11,free,model,model
160,another_jev,20,13,D,D,1,1,17,12,free,model,model
160,another_jev,20,14,D,D,1,1,18,13,free,model,model
160,another_jev,20,15,D,D,1,1,19,14,free,model,model
160,another_jev,20,16,D,D,1,1,20,15,free,model,model
160,another_jev,20,17,D,D,1,1,21,16,free,model,model
160,another_jev,20,18,D,D,1,1,22,17,free,model,model
160,another_jev,20,19,D,D,1,1,23,18,free,model,model
160,another_jev,20,20,D,D,1,1,24,19,free,model,model
161,delayed_betrayal,1,1,D,C,5,0,5,0,free,model,scripted
161,delayed_betrayal,1,2,D,C,5,0,10,0,free,model,scripted
161,delayed_betrayal,1,3,D,C,5,0,15,0,free,model,scripted
161,delayed_betrayal,1,4,D,C,5,0,20,0,free,model,scripted
161,delayed_betrayal,1,5,D,C,5,0,25,0,free,model,scripted
161,delayed_betrayal,1,6,D,D,1,1,26,1,free,model,scripted
161,delayed_betrayal,1,7,D,C,5,0,31,1,free,model,scripted
161,delayed_betrayal,1,8,D,C,5,0,36,1,free,model,scripted
161,delayed_betrayal,1,9,D,C,5,0,41,1,free,model,scripted
161,delayed_betrayal,1,10,D,C,5,0,46,1,free,model,scripted
161,delayed_betrayal,1,11,D,C,5,0,51,1,free,model,scripted
161,delayed_betrayal,1,12,D,C,5,0,56,1,free,model,scripted
161,delayed_betrayal,1,13,D,C,5,0,61,1,free,model,scripted
161,delayed_betrayal,1,14,D,C,5,0,66,1,free,model,scripted
161,delayed_betrayal,1,15,D,C,5,0,71,1,free,model,scripted
161,delayed_betrayal,1,16,D,C,5,0,76,1,free,model,scripted
161,delayed_betrayal,1,17,D,C,5,0,81,1,free,model,scripted
161,delayed_betrayal,1,18,D,C,5,0,86,1,free,model,scripted
161,delayed_betrayal,1,19,D,C,5,0,91,1,free,model,scripted
161,delayed_betrayal,1,20,D,C,5,0,96,1,free,model,scripted
162,delayed_betrayal,2,1,C,C,3,3,3,3,free,model,scripted
162,delayed_betrayal,2,2,C,C,3,3,6,6,free,model,scripted
162,delayed_betrayal,2,3,C,C,3,3,9,9,free,model,scripted
162,delayed_betrayal,2,4,C,C,3,3,12,12,free,model,scripted
162,delayed_betrayal,2,5,C,C,3,3,15,15,free,model,scripted
162,delayed_betrayal,2,6,C,D,0,5,15,20,free,model,scripted
162,delayed_betrayal,2,7,D,C,5,0,20,20,free,model,scripted
162,delayed_betrayal,2,8,C,C,3,3,23,23,free,model,scripted
162,delayed_betrayal,2,9,C,C,3,3,26,26,free,model,scripted
162,delayed_betrayal,2,10,C,C,3,3,29,29,free,model,scripted
162,delayed_betrayal,2,11,C,C,3,3,32,32,free,model,scripted
162,delayed_betrayal,2,12,C,C,3,3,35,35,free,model,scripted
162,delayed_betrayal,2,13,C,C,3,3,38,38,free,model,scripted
162,delayed_betrayal,2,14,C,C,3,3,41,41,free,model,scripted
162,delayed_betrayal,2,15,C,C,3,3,44,44,free,model,scripted
162,delayed_betrayal,2,16,C,C,3,3,47,47,free,model,scripted
162,delayed_betrayal,2,17,C,C,3,3,50,50,free,model,scripted
162,delayed_betrayal,2,18,C,C,3,3,53,53,free,model,scripted
162,delayed_betrayal,2,19,C,C,3,3,56,56,free,model,scripted
162,delayed_betrayal,2,20,C,C,3,3,59,59,free,model,scripted
163,delayed_betrayal,3,1,D,C,5,0,5,0,free,model,scripted
163,delayed_betrayal,3,2,D,C,5,0,10,0,free,model,scripted
163,delayed_betrayal,3,3,D,C,5,0,15,0,free,model,scripted
163,delayed_betrayal,3,4,D,C,5,0,20,0,free,model,scripted
163,delayed_betrayal,3,5,D,C,5,0,25,0,free,model,scripted
163,delayed_betrayal,3,6,D,D,1,1,26,1,free,model,scripted
163,delayed_betrayal,3,7,D,C,5,0,31,1,free,model,scripted
163,delayed_betrayal,3,8,D,C,5,0,36,1,free,model,scripted
163,delayed_betrayal,3,9,D,C,5,0,41,1,free,model,scripted
163,delayed_betrayal,3,10,D,C,5,0,46,1,free,model,scripted
163,delayed_betrayal,3,11,D,C,5,0,51,1,free,model,scripted
163,delayed_betrayal,3,12,D,C,5,0,56,1,free,model,scripted
163,delayed_betrayal,3,13,D,C,5,0,61,1,free,model,scripted
163,delayed_betrayal,3,14,D,C,5,0,66,1,free,model,scripted
163,delayed_betrayal,3,15,D,C,5,0,71,1,free,model,scripted
163,delayed_betrayal,3,16,D,C,5,0,76,1,free,model,scripted
163,delayed_betrayal,3,17,D,C,5,0,81,1,free,model,scripted
163,delayed_betrayal,3,18,D,C,5,0,86,1,free,model,scripted
163,delayed_betrayal,3,19,D,C,5,0,91,1,free,model,scripted
163,delayed_betrayal,3,20,D,C,5,0,96,1,free,model,scripted
164,delayed_betrayal,4,1,C,C,3,3,3,3,free,model,scripted
164,delayed_betrayal,4,2,C,C,3,3,6,6,free,model,scripted
164,delayed_betrayal,4,3,C,C,3,3,9,9,free,model,scripted
164,delayed_betrayal,4,4,C,C,3,3,12,12,free,model,scripted
164,delayed_betrayal,4,5,C,C,3,3,15,15,free,model,scripted
164,delayed_betrayal,4,6,C,D,0,5,15,20,free,model,scripted
164,delayed_betrayal,4,7,D,C,5,0,20,20,free,model,scripted
164,delayed_betrayal,4,8,C,C,3,3,23,23,free,model,scripted
164,delayed_betrayal,4,9,C,C,3,3,26,26,free,model,scripted
164,delayed_betrayal,4,10,C,C,3,3,29,29,free,model,scripted
164,delayed_betrayal,4,11,C,C,3,3,32,32,free,model,scripted
164,delayed_betrayal,4,12,C,C,3,3,35,35,free,model,scripted
164,delayed_betrayal,4,13,C,C,3,3,38,38,free,model,scripted
164,delayed_betrayal,4,14,C,C,3,3,41,41,free,model,scripted
164,delayed_betrayal,4,15,C,C,3,3,44,44,free,model,scripted
164,delayed_betrayal,4,16,C,C,3,3,47,47,free,model,scripted
164,delayed_betrayal,4,17,C,C,3,3,50,50,free,model,scripted
164,delayed_betrayal,4,18,C,C,3,3,53,53,free,model,scripted
164,delayed_betrayal,4,19,C,C,3,3,56,56,free,model,scripted
164,delayed_betrayal,4,20,C,C,3,3,59,59,free,model,scripted
165,delayed_betrayal,5,1,C,C,3,3,3,3,free,model,scripted
165,delayed_betrayal,5,2,C,C,3,3,6,6,free,model,scripted
165,delayed_betrayal,5,3,C,C,3,3,9,9,free,model,scripted
165,delayed_betrayal,5,4,C,C,3,3,12,12,free,model,scripted
165,delayed_betrayal,5,5,C,C,3,3,15,15,free,model,scripted
165,delayed_betrayal,5,6,C,D,0,5,15,20,free,model,scripted
165,delayed_betrayal,5,7,D,C,5,0,20,20,free,model,scripted
165,delayed_betrayal,5,8,C,C,3,3,23,23,free,model,scripted
165,delayed_betrayal,5,9,C,C,3,3,26,26,free,model,scripted
165,delayed_betrayal,5,10,C,C,3,3,29,29,free,model,scripted
165,delayed_betrayal,5,11,C,C,3,3,32,32,free,model,scripted
165,delayed_betrayal,5,12,C,C,3,3,35,35,free,model,scripted
165,delayed_betrayal,5,13,C,C,3,3,38,38,free,model,scripted
165,delayed_betrayal,5,14,C,C,3,3,41,41,free,model,scripted
165,delayed_betrayal,5,15,C,C,3,3,44,44,free,model,scripted
165,delayed_betrayal,5,16,C,C,3,3,47,47,free,model,scripted
165,delayed_betrayal,5,17,C,C,3,3,50,50,free,model,scripted
165,delayed_betrayal,5,18,C,C,3,3,53,53,free,model,scripted
165,delayed_betrayal,5,19,C,C,3,3,56,56,free,model,scripted
165,delayed_betrayal,5,20,C,C,3,3,59,59,free,model,scripted
166,delayed_betrayal,6,1,C,C,3,3,3,3,free,model,scripted
166,delayed_betrayal,6,2,C,C,3,3,6,6,free,model,scripted
166,delayed_betrayal,6,3,C,C,3,3,9,9,free,model,scripted
166,delayed_betrayal,6,4,C,C,3,3,12,12,free,model,scripted
166,delayed_betrayal,6,5,C,C,3,3,15,15,free,model,scripted
166,delayed_betrayal,6,6,C,D,0,5,15,20,free,model,scripted
166,delayed_betrayal,6,7,D,C,5,0,20,20,free,model,scripted
166,delayed_betrayal,6,8,D,C,5,0,25,20,free,model,scripted
166,delayed_betrayal,6,9,D,C,5,0,30,20,free,model,scripted
166,delayed_betrayal,6,10,D,C,5,0,35,20,free,model,scripted
166,delayed_betrayal,6,11,D,C,5,0,40,20,free,model,scripted
166,delayed_betrayal,6,12,D,C,5,0,45,20,free,model,scripted
166,delayed_betrayal,6,13,D,C,5,0,50,20,free,model,scripted
166,delayed_betrayal,6,14,D,C,5,0,55,20,free,model,scripted
166,delayed_betrayal,6,15,D,C,5,0,60,20,free,model,scripted
166,delayed_betrayal,6,16,D,C,5,0,65,20,free,model,scripted
166,delayed_betrayal,6,17,D,C,5,0,70,20,free,model,scripted
166,delayed_betrayal,6,18,D,C,5,0,75,20,free,model,scripted
166,delayed_betrayal,6,19,D,C,5,0,80,20,free,model,scripted
166,delayed_betrayal,6,20,D,C,5,0,85,20,free,model,scripted
167,delayed_betrayal,7,1,D,C,5,0,5,0,free,model,scripted
167,delayed_betrayal,7,2,D,C,5,0,10,0,free,model,scripted
167,delayed_betrayal,7,3,D,C,5,0,15,0,free,model,scripted
167,delayed_betrayal,7,4,D,C,5,0,20,0,free,model,scripted
167,delayed_betrayal,7,5,D,C,5,0,25,0,free,model,scripted
167,delayed_betrayal,7,6,D,D,1,1,26,1,free,model,scripted
167,delayed_betrayal,7,7,D,C,5,0,31,1,free,model,scripted
167,delayed_betrayal,7,8,D,C,5,0,36,1,free,model,scripted
167,delayed_betrayal,7,9,D,C,5,0,41,1,free,model,scripted
167,delayed_betrayal,7,10,D,C,5,0,46,1,free,model,scripted
167,delayed_betrayal,7,11,D,C,5,0,51,1,free,model,scripted
167,delayed_betrayal,7,12,D,C,5,0,56,1,free,model,scripted
167,delayed_betrayal,7,13,D,C,5,0,61,1,free,model,scripted
167,delayed_betrayal,7,14,D,C,5,0,66,1,free,model,scripted
167,delayed_betrayal,7,15,D,C,5,0,71,1,free,model,scripted
167,delayed_betrayal,7,16,D,C,5,0,76,1,free,model,scripted
167,delayed_betrayal,7,17,D,C,5,0,81,1,free,model,scripted
167,delayed_betrayal,7,18,D,C,5,0,86,1,free,model,scripted
167,delayed_betrayal,7,19,D,C,5,0,91,1,free,model,scripted
167,delayed_betrayal,7,20,D,C,5,0,96,1,free,model,scripted
168,delayed_betrayal,8,1,C,C,3,3,3,3,free,model,scripted
168,delayed_betrayal,8,2,C,C,3,3,6,6,free,model,scripted
168,delayed_betrayal,8,3,C,C,3,3,9,9,free,model,scripted
168,delayed_betrayal,8,4,C,C,3,3,12,12,free,model,scripted
168,delayed_betrayal,8,5,C,C,3,3,15,15,free,model,scripted
168,delayed_betrayal,8,6,C,D,0,5,15,20,free,model,scripted
168,delayed_betrayal,8,7,D,C,5,0,20,20,free,model,scripted
168,delayed_betrayal,8,8,D,C,5,0,25,20,free,model,scripted
168,delayed_betrayal,8,9,D,C,5,0,30,20,free,model,scripted
168,delayed_betrayal,8,10,D,C,5,0,35,20,free,model,scripted
168,delayed_betrayal,8,11,D,C,5,0,40,20,free,model,scripted
168,delayed_betrayal,8,12,D,C,5,0,45,20,free,model,scripted
168,delayed_betrayal,8,13,D,C,5,0,50,20,free,model,scripted
168,delayed_betrayal,8,14,D,C,5,0,55,20,free,model,scripted
168,delayed_betrayal,8,15,D,C,5,0,60,20,free,model,scripted
168,delayed_betrayal,8,16,D,C,5,0,65,20,free,model,scripted
168,delayed_betrayal,8,17,D,C,5,0,70,20,free,model,scripted
168,delayed_betrayal,8,18,D,C,5,0,75,20,free,model,scripted
168,delayed_betrayal,8,19,D,C,5,0,80,20,free,model,scripted
168,delayed_betrayal,8,20,D,C,5,0,85,20,free,model,scripted
169,delayed_betrayal,9,1,D,C,5,0,5,0,free,model,scripted
169,delayed_betrayal,9,2,D,C,5,0,10,0,free,model,scripted
169,delayed_betrayal,9,3,D,C,5,0,15,0,free,model,scripted
169,delayed_betrayal,9,4,D,C,5,0,20,0,free,model,scripted
169,delayed_betrayal,9,5,D,C,5,0,25,0,free,model,scripted
169,delayed_betrayal,9,6,D,D,1,1,26,1,free,model,scripted
169,delayed_betrayal,9,7,D,C,5,0,31,1,free,model,scripted
169,delayed_betrayal,9,8,D,C,5,0,36,1,free,model,scripted
169,delayed_betrayal,9,9,D,C,5,0,41,1,free,model,scripted
169,delayed_betrayal,9,10,D,C,5,0,46,1,free,model,scripted
169,delayed_betrayal,9,11,D,C,5,0,51,1,free,model,scripted
169,delayed_betrayal,9,12,D,C,5,0,56,1,free,model,scripted
169,delayed_betrayal,9,13,D,C,5,0,61,1,free,model,scripted
169,delayed_betrayal,9,14,D,C,5,0,66,1,free,model,scripted
169,delayed_betrayal,9,15,D,C,5,0,71,1,free,model,scripted
169,delayed_betrayal,9,16,D,C,5,0,76,1,free,model,scripted
169,delayed_betrayal,9,17,D,C,5,0,81,1,free,model,scripted
169,delayed_betrayal,9,18,D,C,5,0,86,1,free,model,scripted
169,delayed_betrayal,9,19,D,C,5,0,91,1,free,model,scripted
169,delayed_betrayal,9,20,D,C,5,0,96,1,free,model,scripted
170,delayed_betrayal,10,1,D,C,5,0,5,0,free,model,scripted
170,delayed_betrayal,10,2,D,C,5,0,10,0,free,model,scripted
170,delayed_betrayal,10,3,D,C,5,0,15,0,free,model,scripted
170,delayed_betrayal,10,4,D,C,5,0,20,0,free,model,scripted
170,delayed_betrayal,10,5,D,C,5,0,25,0,free,model,scripted
170,delayed_betrayal,10,6,D,D,1,1,26,1,free,model,scripted
170,delayed_betrayal,10,7,D,C,5,0,31,1,free,model,scripted
170,delayed_betrayal,10,8,D,C,5,0,36,1,free,model,scripted
170,delayed_betrayal,10,9,D,C,5,0,41,1,free,model,scripted
170,delayed_betrayal,10,10,D,C,5,0,46,1,free,model,scripted
170,delayed_betrayal,10,11,D,C,5,0,51,1,free,model,scripted
170,delayed_betrayal,10,12,D,C,5,0,56,1,free,model,scripted
170,delayed_betrayal,10,13,D,C,5,0,61,1,free,model,scripted
170,delayed_betrayal,10,14,D,C,5,0,66,1,free,model,scripted
170,delayed_betrayal,10,15,D,C,5,0,71,1,free,model,scripted
170,delayed_betrayal,10,16,D,C,5,0,76,1,free,model,scripted
170,delayed_betrayal,10,17,D,C,5,0,81,1,free,model,scripted
170,delayed_betrayal,10,18,D,C,5,0,86,1,free,model,scripted
170,delayed_betrayal,10,19,D,C,5,0,91,1,free,model,scripted
170,delayed_betrayal,10,20,D,C,5,0,96,1,free,model,scripted
171,delayed_betrayal,11,1,C,C,3,3,3,3,free,model,scripted
171,delayed_betrayal,11,2,C,C,3,3,6,6,free,model,scripted
171,delayed_betrayal,11,3,C,C,3,3,9,9,free,model,scripted
171,delayed_betrayal,11,4,C,C,3,3,12,12,free,model,scripted
171,delayed_betrayal,11,5,C,C,3,3,15,15,free,model,scripted
171,delayed_betrayal,11,6,C,D,0,5,15,20,free,model,scripted
171,delayed_betrayal,11,7,D,C,5,0,20,20,free,model,scripted
171,delayed_betrayal,11,8,C,C,3,3,23,23,free,model,scripted
171,delayed_betrayal,11,9,C,C,3,3,26,26,free,model,scripted
171,delayed_betrayal,11,10,C,C,3,3,29,29,free,model,scripted
171,delayed_betrayal,11,11,C,C,3,3,32,32,free,model,scripted
171,delayed_betrayal,11,12,C,C,3,3,35,35,free,model,scripted
171,delayed_betrayal,11,13,C,C,3,3,38,38,free,model,scripted
171,delayed_betrayal,11,14,C,C,3,3,41,41,free,model,scripted
171,delayed_betrayal,11,15,C,C,3,3,44,44,free,model,scripted
171,delayed_betrayal,11,16,C,C,3,3,47,47,free,model,scripted
171,delayed_betrayal,11,17,C,C,3,3,50,50,free,model,scripted
171,delayed_betrayal,11,18,C,C,3,3,53,53,free,model,scripted
171,delayed_betrayal,11,19,C,C,3,3,56,56,free,model,scripted
171,delayed_betrayal,11,20,C,C,3,3,59,59,free,model,scripted
172,delayed_betrayal,12,1,D,C,5,0,5,0,free,model,scripted
172,delayed_betrayal,12,2,D,C,5,0,10,0,free,model,scripted
172,delayed_betrayal,12,3,D,C,5,0,15,0,free,model,scripted
172,delayed_betrayal,12,4,D,C,5,0,20,0,free,model,scripted
172,delayed_betrayal,12,5,D,C,5,0,25,0,free,model,scripted
172,delayed_betrayal,12,6,D,D,1,1,26,1,free,model,scripted
172,delayed_betrayal,12,7,D,C,5,0,31,1,free,model,scripted
172,delayed_betrayal,12,8,D,C,5,0,36,1,free,model,scripted
172,delayed_betrayal,12,9,D,C,5,0,41,1,free,model,scripted
172,delayed_betrayal,12,10,D,C,5,0,46,1,free,model,scripted
172,delayed_betrayal,12,11,D,C,5,0,51,1,free,model,scripted
172,delayed_betrayal,12,12,D,C,5,0,56,1,free,model,scripted
172,delayed_betrayal,12,13,D,C,5,0,61,1,free,model,scripted
172,delayed_betrayal,12,14,D,C,5,0,66,1,free,model,scripted
172,delayed_betrayal,12,15,D,C,5,0,71,1,free,model,scripted
172,delayed_betrayal,12,16,D,C,5,0,76,1,free,model,scripted
172,delayed_betrayal,12,17,D,C,5,0,81,1,free,model,scripted
172,delayed_betrayal,12,18,D,C,5,0,86,1,free,model,scripted
172,delayed_betrayal,12,19,D,C,5,0,91,1,free,model,scripted
172,delayed_betrayal,12,20,D,C,5,0,96,1,free,model,scripted
173,delayed_betrayal,13,1,D,C,5,0,5,0,free,model,scripted
173,delayed_betrayal,13,2,D,C,5,0,10,0,free,model,scripted
173,delayed_betrayal,13,3,D,C,5,0,15,0,free,model,scripted
173,delayed_betrayal,13,4,D,C,5,0,20,0,free,model,scripted
173,delayed_betrayal,13,5,D,C,5,0,25,0,free,model,scripted
173,delayed_betrayal,13,6,D,D,1,1,26,1,free,model,scripted
173,delayed_betrayal,13,7,D,C,5,0,31,1,free,model,scripted
173,delayed_betrayal,13,8,D,C,5,0,36,1,free,model,scripted
173,delayed_betrayal,13,9,D,C,5,0,41,1,free,model,scripted
173,delayed_betrayal,13,10,D,C,5,0,46,1,free,model,scripted
173,delayed_betrayal,13,11,D,C,5,0,51,1,free,model,scripted
173,delayed_betrayal,13,12,D,C,5,0,56,1,free,model,scripted
173,delayed_betrayal,13,13,D,C,5,0,61,1,free,model,scripted
173,delayed_betrayal,13,14,D,C,5,0,66,1,free,model,scripted
173,delayed_betrayal,13,15,D,C,5,0,71,1,free,model,scripted
173,delayed_betrayal,13,16,D,C,5,0,76,1,free,model,scripted
173,delayed_betrayal,13,17,D,C,5,0,81,1,free,model,scripted
173,delayed_betrayal,13,18,D,C,5,0,86,1,free,model,scripted
